"","Course.Identifier","College","Department","Merged","Subject.Code","Catalog.Number","Course.Description","Course.Level","Total.Student.Count","D_GRADE_COUNT","FAIL_GRADE_COUNT","WITHDRAW_GRADE_COUNT","DEW_COUNT","PASS_GRADE_COUNT","WITHDRAW_FULLMED_GRADE_COUNT","INCOMPLETE_UNGRADED_COUNT","TERM_LD","ACAD_YR_SID","Percent.D.Grade","Percent.E.Grade","Percent.W.Grade","Percent.DEW","Percent.Passed","Per.Full..Medical.Withdrawal","Per.Ungraded..Incomplete","P.F.Opt","Units","Class..","Sections","Total.Enroll","Max.Enroll","Rm.Cap","Early_Morning","Mid_Morning","Early_Afternoon","Mid_Afternoon","Evening","Asynchronous","Monday","Tuesday","Wednesday","Thursday","Friday","Saturday","Sunday","Laboratory","Lecture","Colloquim","Seminar","Workshop","Discussion","Studio","Practicum","In_Person","Full_Online","IntractTV","Hybrid","Live_Online","Reg_Session","First_Half_Session","Second_Half_Session","First_Third_Session","Second_Third_Session","Third_Third_Session","Ten_Week","Thirteen_Week","Other","College_Number"
"5916","Spring 2020_PSIO_420","College of Medicine - Tucson","Physiology","PSIO_420","PSIO","420","Exercise+Envir Physiol","Upper Division",63,0,1,2,3,59,1,0,"Spring 2020",2020,0,1.6,3.2,4.8,93.7,1.6,0,"",3,64929,1,63,150,150,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11
"5917","Spring 2020_PSIO_425","College of Medicine - Tucson","Physiology","PSIO_425","PSIO","425","Meas+Eval Physiol Functn","Upper Division",7,0,0,0,0,7,0,0,"Spring 2020",2020,0,0,0,0,100,0,0,"",3,195535,3,14,48,26,0,1,1,1,0,0,0,2,0,1,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,11
"5918","Spring 2020_PSIO_427","College of Medicine - Tucson","Physiology","PSIO_427","PSIO","427","Metabolism and Disease","Upper Division",18,0,0,0,0,18,0,0,"Spring 2020",2020,0,0,0,0,100,0,0,"",3,92641,1,18,40,35,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11
"5919","Spring 2020_PSIO_450","College of Medicine - Tucson","Physiology","PSIO_450","PSIO","450","Respiratory Physiology","Upper Division",26,0,0,0,0,25,1,0,"Spring 2020",2020,0,0,0,0,96.2,3.8,0,"",3,66636,1,26,50,48,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11
"5920","Spring 2020_PSIO_465","College of Medicine - Tucson","Physiology","PSIO_465","PSIO","465","Neurophysiology","Upper Division",57,0,1,0,1,56,0,0,"Spring 2020",2020,0,1.8,0,1.8,98.2,0,0,"",3,72150,1,57,235,236,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11
"5921","Spring 2020_PSIO_469","College of Medicine - Tucson","Physiology","PSIO_469","PSIO","469","Human Reproductive Psio","Upper Division",83,1,1,0,2,81,0,0,"Spring 2020",2020,1.2,1.2,0,2.4,97.6,0,0,"",3,66638,1,83,139,142,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11
"5922","Spring 2020_PSIO_484","College of Medicine - Tucson","Physiology","PSIO_484","PSIO","484","Cardio Muscle Bio & Disease","Upper Division",23,0,0,1,1,22,0,0,"Spring 2020",2020,0,0,4.3,4.3,95.7,0,0,"",3,66659,1,23,55,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11
"5923","Spring 2020_PSIO_485","College of Medicine - Tucson","Physiology","PSIO_485","PSIO","485","Cardiovas Physiology","Upper Division",134,1,0,1,2,132,0,0,"Spring 2020",2020,0.7,0,0.7,1.5,98.5,0,0,"",3,185614,2,134,160,528,0,0,0,2,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,11
"5924","Spring 2020_PSIO_487","College of Medicine - Tucson","Physiology","PSIO_487","PSIO","487","Physiology of Aging","Upper Division",40,0,0,0,0,40,0,0,"Spring 2020",2020,0,0,0,0,100,0,0,"",3,92644,1,40,40,46,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11
"5925","Spring 2020_PSIO_489","College of Medicine - Tucson","Physiology","PSIO_489","PSIO","489","Current Topics in Physiology","Upper Division",85,0,0,0,0,85,0,0,"Spring 2020",2020,0,0,0,0,100,0,0,"",3,137721,2,85,69,224,0,0,0,2,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,11
"5926","Spring 2020_PSIO_495M","College of Medicine - Tucson","Physiology","PSIO_495M","PSIO","495M","Musculoskeletal Physiology Col","Upper Division",18,0,0,0,0,18,0,0,"Spring 2020",2020,0,0,0,0,100,0,0,"",2,95243,1,18,30,70,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11
"5927","Spring 2020_PSIO_497A","College of Medicine - Tucson","Physiology","PSIO_497A","PSIO","497A","Physiology of Mind-Body Intera","Upper Division",22,0,0,0,0,22,0,0,"Spring 2020",2020,0,0,0,0,100,0,0,"",3,85045,1,22,20,35,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11
"5928","Spring 2020_PSY_101","College of Science","Psychology","PSY_101","PSY","101","Intro to Psychology","Lower Division",193,10,14,13,37,155,1,0,"Spring 2020",2020,5.2,7.3,6.7,19.2,80.3,0.5,0,"Y",4,234028,3,193,257,134,1,0,0,0,0,2,1,0,1,0,1,0,0,0,3,0,0,0,0,0,0,1,2,0,0,0,1,2,0,0,0,0,0,0,0,9
"5929","Spring 2020_PSY_150A1","College of Science","Psychology","PSY_150A1","PSY","150A1","Structure of Mind & Behavior","Lower Division",916,10,78,20,108,797,10,1,"Spring 2020",2020,1.1,8.5,2.2,11.8,87,1.1,0.1,"",3,673510,8,1362,1660,1058,0,0,4,1,0,3,1,1,2,1,1,0,0,0,4,0,0,0,4,0,0,1,2,0,5,0,6,0,2,0,0,0,0,0,0,9
"5930","Spring 2020_PSY_197B","College of Science","Psychology","PSY_197B","PSY","197B","Acad+Career Success Psyc","Lower Division",46,2,4,4,10,35,1,0,"Spring 2020",2020,4.3,8.7,8.7,21.7,76.1,2.2,0,"",1,170091,3,46,0,90,0,2,0,1,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,9
"5931","Spring 2020_PSY_200","College of Education","Educational Psychology","PSY_200","PSY","200","Evolution+Human Developm","Lower Division",97,0,2,1,3,94,0,0,"Spring 2020",2020,0,2.1,1,3.1,96.9,0,0,"",3,641798,9,194,480,536,2,4,3,0,0,0,1,0,1,0,8,0,0,0,1,0,0,0,8,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,12
"5932","Spring 2020_PSY_201","College of Social & Behav Sci","Linguistics","PSY_201","PSY","201","Intro to Linguistics","Lower Division",100,1,10,11,22,75,3,0,"Spring 2020",2020,1,10,11,22,75,3,0,"",3,236040,3,100,168,52,1,0,0,0,0,2,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,2,0,0,0,2,0,1,0,0,0,0,0,0,5
"5933","Spring 2020_PSY_220","College of Science","Psychology","PSY_220","PSY","220","Thinking about thinking","Lower Division",95,1,9,8,18,77,0,0,"Spring 2020",2020,1.1,9.5,8.4,18.9,81.1,0,0,"",3,92983,1,95,100,130,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9
"5934","Spring 2020_PSY_230","College of Science","Psychology","PSY_230","PSY","230","Psyc Measurement + Stat","Lower Division",505,3,25,13,41,460,4,0,"Spring 2020",2020,0.6,5,2.6,8.1,91.1,0.8,0,"Y",3,300697,4,505,524,474,1,0,1,0,0,2,2,0,2,0,2,0,0,0,4,0,0,0,0,0,0,2,2,0,0,0,2,0,2,0,0,0,0,0,0,9
"5935","Spring 2020_PSY_290A","College of Science","Psychology","PSY_290A","PSY","290A","Research Methods","Lower Division",369,4,15,3,22,345,2,0,"Spring 2020",2020,1.1,4.1,0.8,6,93.5,0.5,0,"",3,220004,3,369,380,266,0,1,0,0,0,2,1,0,1,0,1,0,0,0,3,0,0,0,0,0,0,1,2,0,0,0,1,2,0,0,0,0,0,0,0,9
"5936","Spring 2020_PSY_300","College of Science","Psychology","PSY_300","PSY","300","Mind and Brain","Upper Division",456,3,17,15,35,418,3,0,"Spring 2020",2020,0.7,3.7,3.3,7.7,91.7,0.7,0,"",3,349218,4,456,470,802,0,0,0,2,0,2,1,1,1,1,0,0,0,0,4,0,0,0,0,0,0,2,2,0,0,0,2,0,2,0,0,0,0,0,0,9
"5937","Spring 2020_PSY_313","College of Science","Psychology","PSY_313","PSY","313","Drugs and the Brain","Upper Division",221,3,3,6,12,207,2,0,"Spring 2020",2020,1.4,1.4,2.7,5.4,93.7,0.9,0,"",3,83722,1,221,225,224,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9
"5938","Spring 2020_PSY_327","College of Science","Psychology","PSY_327","PSY","327","Cognitive Psychology of Illusi","Upper Division",48,0,0,0,0,48,0,0,"Spring 2020",2020,0,0,0,0,100,0,0,"",3,90080,1,48,50,56,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9
"5939","Spring 2020_PSY_336","College of Humanities","Religious Studies, Cmt","PSY_336","PSY","336","Spirituality/Psychology & Mind","Upper Division",117,4,15,13,32,83,2,0,"Spring 2020",2020,3.4,12.8,11.1,27.4,70.9,1.7,0,"",3,72216,1,117,132,132,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
"5940","Spring 2020_PSY_340","College of Science","Psychology","PSY_340","PSY","340","Intro to Cognitive Dev","Upper Division",125,2,4,3,9,116,0,0,"Spring 2020",2020,1.6,3.2,2.4,7.2,92.8,0,0,"",3,190727,2,125,125,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,9
"5941","Spring 2020_PSY_352","College of Science","Psychology","PSY_352","PSY","352","Personality","Upper Division",197,0,2,4,6,191,0,0,"Spring 2020",2020,0,1,2,3,97,0,0,"",3,167447,2,197,200,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,9
"5942","Spring 2020_PSY_360","College of Science","Psychology","PSY_360","PSY","360","Social Psychology","Upper Division",251,1,7,3,11,237,3,0,"Spring 2020",2020,0.4,2.8,1.2,4.4,94.4,1.2,0,"",3,56869,1,251,250,240,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9
"5943","Spring 2020_PSY_368","College of Science","Psychology","PSY_368","PSY","368","Psychology Of Terrorism","Upper Division",299,3,0,1,4,295,0,0,"Spring 2020",2020,1,0,0.3,1.3,98.7,0,0,"",3,81800,1,299,300,300,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9
"5944","Spring 2020_PSY_381","College of Science","Psychology","PSY_381","PSY","381","Abnormal Psychology","Upper Division",396,3,5,16,24,367,5,0,"Spring 2020",2020,0.8,1.3,4,6.1,92.7,1.3,0,"Y",3,242847,3,396,415,302,0,0,0,0,1,2,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,2,0,0,0,1,2,0,0,0,0,0,0,0,9
"5945","Spring 2020_PSY_382","College of Science","Psychology","PSY_382","PSY","382","The Psy of Health Disparities","Upper Division",151,3,3,1,7,143,1,0,"Spring 2020",2020,2,2,0.7,4.6,94.7,0.7,0,"",3,88084,1,151,150,150,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9
"5946","Spring 2020_PSY_383","College of Science","Psychology","PSY_383","PSY","383","Health Psychology","Upper Division",289,3,15,5,23,265,1,0,"Spring 2020",2020,1,5.2,1.7,8,91.7,0.3,0,"",3,56871,1,289,290,300,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9
"5947","Spring 2020_PSY_389","College of Science","Psychology","PSY_389","PSY","389","Adv Methods in Psych Research","Upper Division",59,0,0,2,2,57,0,0,"Spring 2020",2020,0,0,3.4,3.4,96.6,0,0,"",3,170348,2,59,120,144,0,0,0,2,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,9
"5948","Spring 2020_PSY_396C","College of Science","Psychology","PSY_396C","PSY","396C","Prep Grad Pgms/Fld Psych","Upper Division",49,0,0,0,0,49,0,0,"Spring 2020",2020,0,0,0,0,100,0,0,"",2,56983,1,49,50,57,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9
"5949","Spring 2020_PSY_397","College of Science","Psychology","PSY_397","PSY","397","Student Advocates for Improved","Upper Division",15,0,0,1,1,14,0,0,"Spring 2020",2020,0,0,6.7,6.7,93.3,0,0,"",1,85103,1,15,30,35,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9
"5950","Spring 2020_PSY_397A","College of Science","Psychology","PSY_397A","PSY","397A","Professional Development","Upper Division",95,1,3,7,11,84,0,0,"Spring 2020",2020,1.1,3.2,7.4,11.6,88.4,0,0,"",2,185981,2,95,125,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,9
"5951","Spring 2020_PSY_405","College of Science","Psychology","PSY_405","PSY","405","Developmental Cognitive Neuros","Upper Division",70,0,0,1,1,69,0,0,"Spring 2020",2020,0,0,1.4,1.4,98.6,0,0,"",3,92984,1,70,70,300,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9
"5952","Spring 2020_PSY_412","College of Science","Psychology","PSY_412","PSY","412","Animal Learning","Upper Division",98,5,2,0,7,91,0,0,"Spring 2020",2020,5.1,2,0,7.1,92.9,0,0,"",3,170767,2,98,99,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,9
"5953","Spring 2020_PSY_430","College of Science","Psychology","PSY_430","PSY","430","Adv Psych Measurement & Stats","Upper Division",23,1,3,3,7,16,0,0,"Spring 2020",2020,4.3,13,13,30.4,69.6,0,0,"",3,92981,1,23,25,56,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9
"5954","Spring 2020_PSY_431","College of Social & Behav Sci","School of Anthropology","PSY_431","PSY","431","Primate Sexuality","Upper Division",20,0,0,2,2,18,0,0,"Spring 2020",2020,0,0,10,10,90,0,0,"",3,86957,1,20,42,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"5955","Spring 2020_PSY_463","College of Science","Psychology","PSY_463","PSY","463","Forens Asmt:Interv+Treat","Upper Division",30,0,0,1,1,29,0,0,"Spring 2020",2020,0,0,3.3,3.3,96.7,0,0,"",3,92985,1,30,30,30,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9
"5956","Spring 2020_PSY_467","College of Science","Psychology","PSY_467","PSY","467","Social Psyc + Cinema","Upper Division",12,0,0,1,1,11,0,0,"Spring 2020",2020,0,0,8.3,8.3,91.7,0,0,"",3,92982,1,12,10,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9
"5957","Spring 2020_PSY_478","College of Science","Psychology","PSY_478","PSY","478","Sleep + Sleep Disorders","Upper Division",191,0,0,1,1,189,1,0,"Spring 2020",2020,0,0,0.5,0.5,99,0.5,0,"",3,75737,1,191,195,215,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9
"5958","Spring 2020_PSY_496A","College of Science","Psychology","PSY_496A","PSY","496A","Topics in Social Psyc","Upper Division",29,0,2,0,2,26,1,0,"Spring 2020",2020,0,6.9,0,6.9,89.7,3.4,0,"",3,92980,1,29,30,30,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9
"5959","Spring 2020_PSYS_408","College of Science","Psychology","PSYS_408","PSYS","408","Imagination and the Brain","Upper Division",23,0,1,1,2,21,0,0,"Spring 2020",2020,0,4.3,4.3,8.7,91.3,0,0,"",3,94807,1,23,30,30,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9
"5960","Spring 2020_PSYV_300","College of Applied Sci & Tech","Humanities and Science, Div","PSYV_300","PSYV","300","Mind and Brain","Upper Division",7,1,0,0,1,6,0,0,"Spring 2020",2020,14.3,0,0,14.3,85.7,0,0,"",3,94139,1,7,30,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3
"5961","Spring 2020_PSYV_333","College of Applied Sci & Tech","Humanities and Science, Div","PSYV_333","PSYV","333","Judgment+Decision Making","Upper Division",12,0,2,1,3,9,0,0,"Spring 2020",2020,0,16.7,8.3,25,75,0,0,"",3,453390,5,12,25,79,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,3
"5962","Spring 2020_PSYV_352","College of Applied Sci & Tech","Humanities and Science, Div","PSYV_352","PSYV","352","Personality","Upper Division",12,0,0,2,2,10,0,0,"Spring 2020",2020,0,0,16.7,16.7,83.3,0,0,"",3,85301,1,12,30,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3
"5963","Spring 2020_PSYV_368","College of Applied Sci & Tech","Humanities and Science, Div","PSYV_368","PSYV","368","Psychology Of Terrorism","Upper Division",19,2,0,0,2,17,0,0,"Spring 2020",2020,10.5,0,0,10.5,89.5,0,0,"",3,73352,1,19,30,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3
"5964","Spring 2020_PSYV_375","College of Applied Sci & Tech","Humanities and Science, Div","PSYV_375","PSYV","375","Industrial-Org Psyc","Upper Division",27,0,1,2,3,24,0,0,"Spring 2020",2020,0,3.7,7.4,11.1,88.9,0,0,"",3,250812,3,27,30,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3
"5965","Spring 2020_PSYV_381","College of Applied Sci & Tech","Humanities and Science, Div","PSYV_381","PSYV","381","Abnormal Psychology","Upper Division",10,0,0,1,1,9,0,0,"Spring 2020",2020,0,0,10,10,90,0,0,"Y",3,425758,5,9,25,76,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,3
"5966","Spring 2020_PSYV_471","College of Applied Sci & Tech","Humanities and Science, Div","PSYV_471","PSYV","471","Psychology of Leadership","Upper Division",43,0,0,2,2,41,0,0,"Spring 2020",2020,0,0,4.7,4.7,95.3,0,0,"",3,493512,6,43,60,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,3,3,0,0,0,0,0,0,3
"5967","Spring 2020_PTYS_170A1","College of Science","Planetary Sciences","PTYS_170A1","PTYS","170A1","Plnt Earth:Evl Hab World","Lower Division",22,0,3,14,17,5,0,0,"Spring 2020",2020,0,13.6,63.6,77.3,22.7,0,0,"",3,92862,1,22,40,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9
"5968","Spring 2020_PTYS_170B2","College of Science","Planetary Sciences","PTYS_170B2","PTYS","170B2","Univ+Hum:Origin+Destiny","Lower Division",26,0,3,0,3,22,1,0,"Spring 2020",2020,0,11.5,0,11.5,84.6,3.8,0,"",3,92865,1,26,37,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9
"5969","Spring 2020_PTYS_170S1","College of Science","Planetary Sciences","PTYS_170S1","PTYS","170S1","Evolution of a Sustainable Wor","Lower Division",8,1,3,0,4,4,0,0,"Spring 2020",2020,12.5,37.5,0,50,50,0,0,"",3,96421,1,8,8,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9
"5970","Spring 2020_PTYS_206","College of Science","Planetary Sciences","PTYS_206","PTYS","206","Exploring Our Solar System","Lower Division",13,0,0,1,1,12,0,0,"Spring 2020",2020,0,0,7.7,7.7,92.3,0,0,"",3,92868,1,13,13,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9
"5971","Spring 2020_PTYS_411","College of Science","Planetary Sciences","PTYS_411","PTYS","411","Solar System Geology","Upper Division",18,0,2,1,3,15,0,0,"Spring 2020",2020,0,11.1,5.6,16.7,83.3,0,0,"",3,92870,1,18,18,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9
"5972","Spring 2020_PTYS_413","College of Science","Planetary Sciences","PTYS_413","PTYS","413","Planetary Materials","Upper Division",8,0,0,1,1,7,0,0,"Spring 2020",2020,0,0,12.5,12.5,87.5,0,0,"",3,94798,1,8,30,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9
"5973","Spring 2020_RAM_340","College of Agric and Life Sci","Range Management","RAM_340","RAM","340","Conservation and Agriculture","Upper Division",10,0,2,1,3,6,1,0,"Spring 2020",2020,0,20,10,30,60,10,0,"",3,85513,1,10,40,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"5974","Spring 2020_RAM_382","College of Agric and Life Sci","Range Management","RAM_382","RAM","382","Rangeland Plnt Comm West","Upper Division",35,0,1,0,1,34,0,0,"Spring 2020",2020,0,2.9,0,2.9,97.1,0,0,"Y",3,68862,1,35,36,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"5975","Spring 2020_RAM_446","College of Agric and Life Sci","Range Management","RAM_446","RAM","446","Mgmt & Restor Wildland Veg.","Upper Division",16,0,0,1,1,15,0,0,"Spring 2020",2020,0,0,6.3,6.3,93.8,0,0,"",4,163428,2,32,60,2,0,1,1,0,0,0,1,0,1,0,2,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1
"5976","Spring 2020_RCSC_150B1","College of Agric and Life Sci","Retailing & Consumer Sciences","RCSC_150B1","RCSC","150B1","Cnsmr Envmnt Sustbl Consumpt","Lower Division",41,0,11,0,11,29,1,0,"Spring 2020",2020,0,26.8,0,26.8,70.7,2.4,0,"",3,187256,2,41,60,120,0,0,2,0,0,0,2,0,2,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1
"5977","Spring 2020_RCSC_150B2","College of Agric and Life Sci","Retailing & Consumer Sciences","RCSC_150B2","RCSC","150B2","Money, Consumers & the Family","Lower Division",217,3,13,4,20,196,1,0,"Spring 2020",2020,1.4,6,1.8,9.2,90.3,0.5,0,"",3,251945,3,217,300,450,0,0,2,1,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1
"5978","Spring 2020_RCSC_204","College of Agric and Life Sci","Retailing & Consumer Sciences","RCSC_204","RCSC","204","Consumer,Fashion+Economy","Lower Division",70,0,1,1,2,68,0,0,"Spring 2020",2020,0,1.4,1.4,2.9,97.1,0,0,"",3,170252,2,70,70,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1
"5979","Spring 2020_RCSC_214","College of Agric and Life Sci","Retailing & Consumer Sciences","RCSC_214","RCSC","214","Intro to Retailing","Lower Division",71,0,1,0,1,70,0,0,"Spring 2020",2020,0,1.4,0,1.4,98.6,0,0,"",3,115693,2,71,60,2,0,0,2,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1
"5980","Spring 2020_RCSC_216","College of Agric and Life Sci","Retailing & Consumer Sciences","RCSC_216","RCSC","216","Retail Bus Anlys+Dec Mkg","Lower Division",67,0,0,0,0,67,0,0,"Spring 2020",2020,0,0,0,0,100,0,0,"",3,115937,2,67,80,160,2,0,0,0,0,0,2,0,2,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1
"5981","Spring 2020_RCSC_216A","College of Agric and Life Sci","Retailing & Consumer Sciences","RCSC_216A","RCSC","216A","MSExcel for Retail Business","Lower Division",72,1,1,0,2,70,0,0,"Spring 2020",2020,1.4,1.4,0,2.8,97.2,0,0,"",1,245291,3,72,100,3,1,0,0,0,1,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,2,0,1,0,0,0,0,0,0,1
"5982","Spring 2020_RCSC_295A","College of Agric and Life Sci","Retailing & Consumer Sciences","RCSC_295A","RCSC","295A","Career Exploration","Lower Division",71,0,0,2,2,69,0,0,"Spring 2020",2020,0,0,2.8,2.8,97.2,0,0,"",1,140963,2,71,60,2,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1
